,,D/E/De,GDP Growth,Lab Qual,Lab Quant,ICT Capital,NICT Capital,Cl Quality,Cl Quant,ContriICT,ContriNICT,Export of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,1995,3,4.617682472,0.091994897,2.182349004,14.16314989,3.44853662,0.034469989,0.544099882,1.341058034,2.365528233,30.8663417,2.311266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,1996,3,5.089213327,0.094776403,1.452115737,15.07604122,5.283539742,0.035512206,0.812598318,1.363319345,2.145349421,26.9840158,2.267575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,1997,3,3.076222539,0.0982675,2.065339498,15.57782888,4.545020312,0.038662896,1.410060283,1.425780449,2.135210112,27.31488948,2.222163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,1998,3,5.731253326,0.106076396,3.440669924,16.19066,4.240014404,0.04347238,1.048377436,1.357533783,1.358199771,27.69656396,2.218708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,1999,3,6.16578944,0.115213206,2.594326995,17.32482165,4.157438502,0.046558096,0.917408895,1.310510375,3.075485118,28.05646822,2.21554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2000,3,3.136923537,0.1224924,2.285978571,17.74774641,2.600958012,0.049158651,0.748645701,1.391365379,4.356456175,27.92511633,2.19998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2001,3,4.479086772,0.055300898,1.877506822,16.09315574,5.916350335,0.022050935,0.998980366,1.641178504,4.29911837,28.72629254,2.185105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2002,3,0.652675563,0.0558506,2.579651959,15.43917656,8.335694671,0.021628365,1.055028941,2.098916285,4.831964895,28.54887099,2.100572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2003,3,6.45776093,0.055430998,2.748983353,18.37870628,8.15911442,0.021273796,1.265010983,2.535849065,4.537888244,26.62284815,2.042313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2004,3,5.716516823,0.055371597,3.298652172,23.16838801,9.187737852,0.021234636,1.003690064,2.862869762,4.395572469,27.13868,1.938993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2005,3,5.470226333,0.056283799,2.548311092,25.50317943,8.955933154,0.022168209,1.404690091,3.013768792,4.554870725,27.01740321,1.809989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2006,3,2.431757376,0.057231198,3.513161466,25.25596917,9.029519558,0.022883121,1.800638251,3.23529318,4.414172471,25.62624281,1.671011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2007,3,4.820418358,0.058104302,4.629667848,25.14958382,9.272313118,0.022598777,0.932221022,3.345008567,3.647306189,25.44627592,1.554881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2008,3,3.616336361,0.058845902,2.359217033,27.58067548,9.053684771,0.02325237,1.101565547,3.250169009,3.274811059,26.12822059,1.485677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2009,3,2.394282259,0.059628702,2.681599371,27.98040211,7.765774429,0.02449468,1.365143713,0.110523112,0.63333041,24.32662321,1.478287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2010,3,4.094390199,0.060427497,3.364982456,25.96772015,6.980355084,0.024514904,-0.217025261,0.127892988,0.65600751,24.86520986,1.512932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,1995,3,5.381907895,0.171804999,-0.298694172,7.778306305,2.443395182,0.124830101,2.546116523,0.143296842,0.745260715,35.59762913,2.742074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,1996,3,3.688419238,0.165651401,3.563565761,8.33376348,2.428290993,0.118355546,-0.27920932,0.156164332,0.891012233,34.97333778,2.591529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,1997,3,6.246589124,0.168059301,-0.392661011,8.639679849,2.736453153,0.119501865,4.901828989,0.160797546,0.896776654,36.53811808,2.472099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,1998,3,4.640020803,0.176333997,6.928712875,9.343094379,3.23041752,0.12475031,1.230855845,0.147494779,0.965909474,36.24381868,2.469809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,1999,3,4.185780883,0.186216505,1.740916632,10.4765743,3.230776265,0.131658046,4.137653857,0.137509697,0.852915179,35.48370471,2.45087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2000,3,5.807207152,0.193031295,5.906458944,11.13296524,3.374156356,0.135224289,1.348921657,0.113888329,0.668502273,39.01571015,2.437976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2001,3,-1.378851663,0.247459207,1.955126598,9.815389663,2.881081961,0.170732208,0.068782712,0.159374799,0.774876866,37.33119898,2.412383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2002,3,3.941464424,0.248130993,0.102133898,9.936282784,2.122569084,0.16710537,2.856909297,0.27097296,0.996062066,34.9133302,2.646782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2003,3,5.770524591,0.245089503,4.183505103,12.05415279,2.551406622,0.167371251,1.335451938,0.340941944,1.180525869,34.65350283,2.695563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2004,3,5.301988125,0.243384996,1.903109066,14.26080465,3.566567972,0.170788413,2.113241516,0.400865218,1.212765928,35.33090273,2.714505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2005,3,6.054696068,0.245172391,3.041440807,18.63328964,4.115981609,0.170349679,1.864579134,0.359006273,1.247718651,32.33687299,2.716284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2006,3,7.388493419,0.280771102,2.7070852,22.50741869,4.133249819,0.193388783,0.976596866,0.378626306,1.196283661,30.12852709,2.708882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2007,3,6.575787067,0.282977405,1.419274975,25.11403859,4.191384092,0.194715499,-1.741415076,4.894960299,0.515046343,29.11499969,2.716172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2008,3,5.779812858,0.284677697,-2.49375347,27.86982059,4.158332199,0.198793528,0.002685442,8.38739872,0.05745485,24.8414871,2.756206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2009,3,3.477716446,0.286394311,0.003818049,30.3155601,3.493086621,0.201436784,2.131767012,0.346848345,0.534432149,21.32836624,2.836967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,2010,3,7.710888237,0.288121309,3.04346215,29.74460423,3.27013433,0.201812107,0.092790753,0.385968341,0.837791804,22.37683312,2.938272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,1995,3,2.321367152,0.207724003,0.196064427,11.484164,1.076339465,0.098308839,0.093285914,0.413205661,1.111875009,44.90435027,1.360112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,1996,3,6.907445192,0.214493298,0.196064403,12.08626404,1.701870002,0.102054235,0.094319752,0.455540791,1.246276777,42.10937623,1.096743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,1997,3,5.296581984,0.221380009,0.19606438,12.53879964,2.287895232,0.106498227,2.8961014,0.489004841,1.347328629,39.11408074,1.257333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,1998,3,4.843732715,0.236901594,6.058556214,13.48306686,2.552795969,0.113243319,2.872550115,0.456293626,1.525544003,38.51978653,1.2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,1999,3,5.843031034,0.255493098,6.058556214,14.72535431,2.734897844,0.121137232,1.231450122,0.413195649,1.781361178,37.97904159,1.2208708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2000,3,4.209475592,0.270221196,2.618176118,15.0823921,3.054886311,0.127097615,1.419566199,0.438732514,1.57562606,39.5467039,1.18989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2001,3,4.73584123,0.257580308,3.054645285,13.66358548,3.527102992,0.119703682,1.033829711,0.531170238,1.153261773,42.81668845,1.156577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2002,3,1.685734466,0.268274196,2.240910754,13.81571442,3.108366951,0.123766577,1.588701271,0.697116461,1.005498599,40.78458667,0.657513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2003,3,5.32570295,0.275316997,3.419136629,16.68249965,2.290422469,0.127926003,-1.559508312,0.79754144,0.989203062,39.48345221,1.323062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2004,3,5.788359046,0.28222939,-3.324510902,20.72095871,2.022060007,0.132392137,1.182291098,0.791062508,1.186061278,42.22114082,1.357252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2005,3,3.922034428,0.293226307,2.552358806,20.92760056,1.983739063,0.135826855,1.175725367,0.752471294,1.435413398,44.93229204,1.069638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2006,3,5.50015904,0.305789011,2.575394325,18.74240041,2.366135269,0.139599561,1.197128743,0.739950361,1.552795898,46.02700748,1.0835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2007,3,6.065624952,0.318426499,2.63397824,17.98930913,2.849854156,0.144723104,1.004496869,0.68350574,1.627793163,51.08611062,0.907343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2008,3,4.363188893,0.331135001,2.253119834,18.4505105,3.020575456,0.147628225,0.608119369,0.626289053,1.649042219,56.17430041,1.027687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2009,3,3.074713051,0.344362995,1.369172987,17.14493483,3.154747933,0.152949127,1.084928215,0.527567836,6.319566816,45.83364578,1.002564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2010,3,2.916452847,0.358102494,2.424342372,15.63573778,3.218080103,0.16025604,3.149744123,0.722529972,6.352934986,50.05189381,0.98777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
